item_id,restaurant_id,name,description,price,category,subcategory,cuisine_tag,veg_flag,is_combo,combo_components,bestseller_flag,availability,margin_pct,prep_time_mins,popularity_score,popularity_by_meal
I01806,R0091,Kulfi Stick,Traditional ice cream bar,59,dessert,indian_sweet,Street Food,True,False,[],False,True,25.9,23,0.72,"{""breakfast"": 0.37, ""lunch"": 0.59, ""dinner"": 0.46, ""late_night"": 0.53}"
I01807,R0091,Jalebi (250g),Crispy syrup-soaked spirals,89,dessert,indian_sweet,Street Food,True,False,[],False,True,44.9,21,0.24,"{""breakfast"": 0.1, ""lunch"": 0.57, ""dinner"": 0.41, ""late_night"": 0.5}"
I01808,R0091,Street Food Platter,"Pav bhaji, samosa, bhel puri, chai",243,combo,meal_combo,Street Food,True,True,"[""pav_bhaji"", ""samosa"", ""chaat"", ""tea""]",True,True,38.7,26,0.36,"{""breakfast"": 0.39, ""lunch"": 0.61, ""dinner"": 0.63, ""late_night"": 0.35}"
I01809,R0091,Chaat Festival,"Pani puri, sev puri, dahi puri, tikki, soda",337,combo,meal_combo,Street Food,True,True,"[""chaat"", ""chaat"", ""chaat"", ""tikki"", ""soda""]",True,True,59.0,26,0.94,"{""breakfast"": 0.38, ""lunch"": 0.96, ""dinner"": 0.96, ""late_night"": 0.51}"
I01810,R0092,Chicken Tikka Masala,Grilled chicken in spiced masala,263,main,curry,North Indian,False,False,[],False,True,19.8,22,0.42,"{""breakfast"": 0.35, ""lunch"": 0.37, ""dinner"": 0.53, ""late_night"": 0.28}"
I01811,R0092,Chole Masala,Spiced chickpea curry,114,main,curry,North Indian,True,False,[],True,True,32.2,18,0.37,"{""breakfast"": 0.0, ""lunch"": 0.79, ""dinner"": 0.73, ""late_night"": 0.42}"
I01812,R0092,Kadai Paneer,Paneer with capsicum and onion,174,main,curry,North Indian,True,False,[],True,True,45.1,12,0.54,"{""breakfast"": 0.1, ""lunch"": 0.42, ""dinner"": 0.81, ""late_night"": 0.37}"
I01813,R0092,Rajma Masala,Kidney beans in thick gravy,123,main,curry,North Indian,True,False,[],True,True,65.0,14,0.46,"{""breakfast"": 0.24, ""lunch"": 0.5, ""dinner"": 0.89, ""late_night"": 0.18}"
I01814,R0092,Kadai Chicken,Chicken with capsicum and spices,214,main,curry,North Indian,False,False,[],False,True,31.3,12,0.46,"{""breakfast"": 0.19, ""lunch"": 0.68, ""dinner"": 0.49, ""late_night"": 0.36}"
I01815,R0092,Paneer Butter Masala,Cottage cheese in rich tomato gravy,191,main,curry,North Indian,True,False,[],False,True,48.9,15,0.95,"{""breakfast"": 0.34, ""lunch"": 0.99, ""dinner"": 0.78, ""late_night"": 0.29}"
I01816,R0092,Palak Paneer,Paneer in spinach gravy,158,main,curry,North Indian,True,False,[],False,True,48.3,22,0.92,"{""breakfast"": 0.3, ""lunch"": 0.99, ""dinner"": 0.84, ""late_night"": 0.32}"
I01817,R0092,Butter Chicken,Tender chicken in creamy tomato gravy,226,main,curry,North Indian,False,False,[],False,True,36.8,27,0.56,"{""breakfast"": 0.04, ""lunch"": 0.82, ""dinner"": 0.38, ""late_night"": 0.3}"
I01818,R0092,Shahi Paneer,Paneer in creamy cashew gravy,218,main,curry,North Indian,True,False,[],False,True,53.3,19,0.29,"{""breakfast"": 0.02, ""lunch"": 0.91, ""dinner"": 0.83, ""late_night"": 0.22}"
I01819,R0092,Mixed Veg Curry,Seasonal vegetables in spiced gravy,170,main,curry,North Indian,True,False,[],False,True,44.6,20,0.5,"{""breakfast"": 0.13, ""lunch"": 0.67, ""dinner"": 0.62, ""late_night"": 0.12}"
I01820,R0092,Malai Kofta,Paneer balls in creamy gravy,181,main,curry,North Indian,True,False,[],False,True,41.3,17,0.96,"{""breakfast"": 0.26, ""lunch"": 0.99, ""dinner"": 0.52, ""late_night"": 0.19}"
I01821,R0092,Laccha Paratha,Layered flaky flatbread,47,bread,paratha,North Indian,True,False,[],False,True,37.1,27,0.56,"{""breakfast"": 0.06, ""lunch"": 0.7, ""dinner"": 0.94, ""late_night"": 0.52}"
I01822,R0092,Tandoori Roti,Whole wheat bread from tandoor,30,bread,roti,North Indian,True,False,[],False,True,23.9,18,0.42,"{""breakfast"": 0.09, ""lunch"": 0.95, ""dinner"": 0.88, ""late_night"": 0.42}"
I01823,R0092,Butter Naan,Soft leavened bread with butter,36,bread,naan,North Indian,True,False,[],False,True,21.6,22,0.43,"{""breakfast"": 0.18, ""lunch"": 0.8, ""dinner"": 0.96, ""late_night"": 0.55}"
I01824,R0092,Aloo Paratha,Stuffed potato flatbread,45,bread,paratha,North Indian,True,False,[],True,True,42.8,14,0.55,"{""breakfast"": 0.31, ""lunch"": 0.45, ""dinner"": 0.91, ""late_night"": 0.13}"
I01825,R0092,Stuffed Kulcha,Naan stuffed with paneer or onion,69,bread,naan,North Indian,True,False,[],False,True,11.8,27,0.94,"{""breakfast"": 0.15, ""lunch"": 0.78, ""dinner"": 0.72, ""late_night"": 0.36}"
I01826,R0092,Veg Pulao,Rice with mixed vegetables,111,rice,rice,North Indian,True,False,[],False,True,39.7,5,0.68,"{""breakfast"": 0.19, ""lunch"": 0.87, ""dinner"": 0.62, ""late_night"": 0.38}"
I01827,R0092,Steamed Rice,Plain steamed basmati rice,74,rice,rice,North Indian,True,False,[],False,True,20.7,17,0.37,"{""breakfast"": 0.19, ""lunch"": 0.45, ""dinner"": 0.95, ""late_night"": 0.13}"
I01828,R0092,Green Salad,"Cucumber, tomato, onion salad",40,side,salad,North Indian,True,False,[],False,False,12.4,27,0.63,"{""breakfast"": 0.4, ""lunch"": 0.92, ""dinner"": 0.68, ""late_night"": 0.6}"
I01829,R0092,Onion Rings,Sliced onions with lemon,32,side,accompaniment,North Indian,True,False,[],False,True,28.5,9,0.78,"{""breakfast"": 0.23, ""lunch"": 0.33, ""dinner"": 0.91, ""late_night"": 0.25}"
I01830,R0092,Mixed Pickle,Spiced mango and lime pickle,29,side,accompaniment,North Indian,True,False,[],False,True,26.5,25,0.33,"{""breakfast"": 0.24, ""lunch"": 0.33, ""dinner"": 0.98, ""late_night"": 0.56}"
I01831,R0092,Roasted Papad,Crispy roasted lentil wafer,22,side,accompaniment,North Indian,True,False,[],False,True,5.0,30,0.35,"{""breakfast"": 0.18, ""lunch"": 0.6, ""dinner"": 0.97, ""late_night"": 0.19}"
I01832,R0092,Mango Lassi,Creamy mango yogurt shake,85,beverage,lassi,North Indian,True,False,[],True,True,65.0,21,0.64,"{""breakfast"": 0.01, ""lunch"": 0.53, ""dinner"": 0.95, ""late_night"": 0.25}"
I01833,R0092,Coca Cola 300ml,Chilled cola,44,beverage,soft_drink,North Indian,True,False,[],False,True,22.7,11,0.55,"{""breakfast"": 0.35, ""lunch"": 0.33, ""dinner"": 0.95, ""late_night"": 0.2}"
I01834,R0092,Masala Chaas,Spiced buttermilk with cumin,42,beverage,buttermilk,North Indian,True,False,[],False,True,52.4,17,0.93,"{""breakfast"": 0.1, ""lunch"": 0.47, ""dinner"": 0.87, ""late_night"": 0.15}"
I01835,R0092,Gajar Ka Halwa,Warm carrot pudding with ghee,74,dessert,indian_sweet,North Indian,True,False,[],False,True,31.0,22,0.87,"{""breakfast"": 0.37, ""lunch"": 0.85, ""dinner"": 0.76, ""late_night"": 0.32}"
I01836,R0092,Gulab Jamun (2 Pcs),Milk balls in sugar syrup,47,dessert,indian_sweet,North Indian,True,False,[],False,True,65.0,19,0.6,"{""breakfast"": 0.09, ""lunch"": 0.96, ""dinner"": 0.79, ""late_night"": 0.22}"
I01837,R0092,Tandoori Chicken Half,Half chicken roasted in tandoor,247,appetizer,tandoori,North Indian,False,False,[],True,True,31.6,27,0.36,"{""breakfast"": 0.25, ""lunch"": 0.71, ""dinner"": 0.74, ""late_night"": 0.46}"
I01838,R0092,Hara Bhara Kebab (4 Pcs),Spinach and pea patties,120,appetizer,kebab,North Indian,True,False,[],True,True,30.8,13,0.68,"{""breakfast"": 0.33, ""lunch"": 0.83, ""dinner"": 0.87, ""late_night"": 0.43}"
I01839,R0092,Chicken Tikka (6 Pcs),Grilled marinated chicken,211,appetizer,tikka,North Indian,False,False,[],False,True,27.0,15,0.99,"{""breakfast"": 0.32, ""lunch"": 0.74, ""dinner"": 0.66, ""late_night"": 0.59}"
I01840,R0092,Butter Chicken Meal,"Butter chicken, 2 naan, jeera rice, raita",257,combo,meal_combo,North Indian,False,True,"[""curry"", ""naan"", ""naan"", ""rice"", ""accompaniment""]",True,True,22.1,18,0.97,"{""breakfast"": 0.16, ""lunch"": 0.93, ""dinner"": 0.98, ""late_night"": 0.55}"
I01841,R0093,Margherita Pizza Regular,Classic tomato and mozzarella,261,main,pizza,Italian,True,False,[],False,True,18.8,18,0.74,"{""breakfast"": 0.17, ""lunch"": 0.35, ""dinner"": 0.52, ""late_night"": 0.26}"
I01842,R0093,Lasagna,Layered pasta with meat and cheese,249,main,pasta,Italian,False,False,[],False,True,46.6,31,0.68,"{""breakfast"": 0.21, ""lunch"": 0.66, ""dinner"": 0.56, ""late_night"": 0.16}"
I01843,R0093,Alfredo Pasta,Creamy white sauce pasta,229,main,pasta,Italian,True,False,[],False,True,50.5,6,0.74,"{""breakfast"": 0.32, ""lunch"": 0.45, ""dinner"": 0.93, ""late_night"": 0.14}"
I01844,R0093,Penne Arrabiata,Penne in spicy tomato sauce,251,main,pasta,Italian,True,False,[],False,True,27.9,12,0.33,"{""breakfast"": 0.31, ""lunch"": 0.8, ""dinner"": 0.41, ""late_night"": 0.34}"
I01845,R0093,Farmhouse Pizza Regular,Pizza with veggies and mushrooms,272,main,pizza,Italian,True,False,[],False,True,50.2,14,0.98,"{""breakfast"": 0.02, ""lunch"": 0.33, ""dinner"": 0.93, ""late_night"": 0.55}"
I01846,R0093,Spaghetti Bolognese,Spaghetti with meat sauce,227,main,pasta,Italian,False,False,[],False,True,50.5,16,0.71,"{""breakfast"": 0.39, ""lunch"": 0.86, ""dinner"": 0.84, ""late_night"": 0.27}"
I01847,R0093,Cheesy Garlic Bread,Garlic bread with cheese,114,side,bread,Italian,True,False,[],False,True,34.9,21,0.1,"{""breakfast"": 0.39, ""lunch"": 0.55, ""dinner"": 0.54, ""late_night"": 0.17}"
I01848,R0093,Garlic Bread (4 Pcs),Toasted garlic butter bread,123,side,bread,Italian,True,False,[],False,True,39.4,12,0.62,"{""breakfast"": 0.17, ""lunch"": 0.98, ""dinner"": 0.46, ""late_night"": 0.23}"
I01849,R0093,Caesar Salad,Romaine with Caesar dressing,133,side,salad,Italian,True,False,[],False,True,41.3,19,0.66,"{""breakfast"": 0.0, ""lunch"": 0.92, ""dinner"": 0.4, ""late_night"": 0.43}"
I01850,R0093,Cold Coffee,Blended cold coffee,104,beverage,coffee,Italian,True,False,[],False,True,44.6,9,0.64,"{""breakfast"": 0.1, ""lunch"": 0.89, ""dinner"": 0.41, ""late_night"": 0.11}"
I01851,R0093,Iced Tea Peach,Chilled peach iced tea,96,beverage,iced_tea,Italian,True,False,[],True,True,24.1,21,0.13,"{""breakfast"": 0.05, ""lunch"": 0.84, ""dinner"": 0.83, ""late_night"": 0.4}"
I01852,R0093,Coca Cola 300ml,Chilled cola,44,beverage,soft_drink,Italian,True,False,[],False,True,26.2,32,0.51,"{""breakfast"": 0.25, ""lunch"": 0.97, ""dinner"": 0.62, ""late_night"": 0.38}"
I01853,R0093,Tiramisu,Coffee-flavoured Italian dessert,161,dessert,western_dessert,Italian,True,False,[],True,True,48.5,27,1.0,"{""breakfast"": 0.23, ""lunch"": 0.43, ""dinner"": 0.5, ""late_night"": 0.41}"
I01854,R0093,Panna Cotta,Italian cream dessert,135,dessert,western_dessert,Italian,True,False,[],False,True,20.3,28,0.35,"{""breakfast"": 0.16, ""lunch"": 0.49, ""dinner"": 0.42, ""late_night"": 0.29}"
I01855,R0093,Pizza Party for 2,"2 Pizzas, garlic bread, 2 drinks, brownie",501,combo,meal_combo,Italian,True,True,"[""pizza"", ""pizza"", ""bread"", ""soft_drink"", ""soft_drink"", ""western_dessert""]",False,True,64.7,13,0.97,"{""breakfast"": 0.25, ""lunch"": 0.42, ""dinner"": 0.31, ""late_night"": 0.49}"
I01856,R0094,Lucknowi Biryani,Aromatic Awadhi-style biryani,263,main,biryani,Biryani,False,False,[],False,True,63.4,30,0.8,"{""breakfast"": 0.39, ""lunch"": 0.49, ""dinner"": 0.79, ""late_night"": 0.56}"
I01857,R0094,Egg Biryani,Biryani with boiled eggs,223,main,biryani,Biryani,False,False,[],False,True,18.8,25,0.73,"{""breakfast"": 0.4, ""lunch"": 0.32, ""dinner"": 0.35, ""late_night"": 0.14}"
I01858,R0094,Hyderabadi Dum Biryani,Slow-cooked Hyderabadi biryani,350,main,biryani,Biryani,False,False,[],False,True,39.9,12,0.29,"{""breakfast"": 0.35, ""lunch"": 0.71, ""dinner"": 0.96, ""late_night"": 0.39}"
I01859,R0094,Chicken Biryani,Layered rice with spiced chicken,231,main,biryani,Biryani,False,False,[],False,True,24.3,33,0.86,"{""breakfast"": 0.03, ""lunch"": 0.5, ""dinner"": 0.51, ""late_night"": 0.18}"
I01860,R0094,Mutton Biryani,Layered rice with tender mutton,339,main,biryani,Biryani,False,False,[],False,True,32.2,23,0.61,"{""breakfast"": 0.32, ""lunch"": 0.43, ""dinner"": 0.91, ""late_night"": 0.48}"
I01861,R0094,Boiled Egg (2 Pcs),Boiled eggs,40,side,accompaniment,Biryani,False,False,[],False,True,35.9,17,0.29,"{""breakfast"": 0.04, ""lunch"": 0.79, ""dinner"": 0.81, ""late_night"": 0.19}"
I01862,R0094,Raita,Onion and tomato yogurt,49,side,accompaniment,Biryani,True,False,[],False,True,58.8,5,0.65,"{""breakfast"": 0.04, ""lunch"": 0.78, ""dinner"": 0.99, ""late_night"": 0.55}"
I01863,R0094,Salan,Peanut and sesame seed gravy,85,side,salan,Biryani,True,False,[],False,True,50.8,13,0.33,"{""breakfast"": 0.38, ""lunch"": 0.62, ""dinner"": 0.39, ""late_night"": 0.15}"
I01864,R0094,Water Bottle 1L,Packaged drinking water,24,beverage,water,Biryani,True,False,[],False,True,38.7,16,0.28,"{""breakfast"": 0.28, ""lunch"": 0.31, ""dinner"": 0.51, ""late_night"": 0.3}"
I01865,R0094,Pepsi 300ml,Chilled Pepsi,56,beverage,soft_drink,Biryani,True,False,[],False,True,34.8,5,0.26,"{""breakfast"": 0.07, ""lunch"": 0.41, ""dinner"": 0.85, ""late_night"": 0.1}"
I01866,R0094,Coca Cola 300ml,Chilled cola,42,beverage,soft_drink,Biryani,True,False,[],False,True,10.7,21,0.35,"{""breakfast"": 0.2, ""lunch"": 0.99, ""dinner"": 0.39, ""late_night"": 0.29}"
I01867,R0094,Qubani Ka Meetha,Apricot dessert with cream,124,dessert,indian_sweet,Biryani,True,False,[],False,True,58.7,13,0.98,"{""breakfast"": 0.21, ""lunch"": 0.65, ""dinner"": 0.43, ""late_night"": 0.42}"
I01868,R0094,Paneer 65,Spicy deep-fried paneer,211,appetizer,dry_prep,Biryani,True,False,[],False,True,35.7,16,0.29,"{""breakfast"": 0.11, ""lunch"": 0.8, ""dinner"": 0.72, ""late_night"": 0.52}"
I01869,R0094,Apollo Fish,Crispy spiced fish fry,222,appetizer,dry_prep,Biryani,False,False,[],True,True,38.2,22,0.33,"{""breakfast"": 0.38, ""lunch"": 0.52, ""dinner"": 0.53, ""late_night"": 0.19}"
I01870,R0094,Family Biryani Pack,"Full biryani, 4 eggs, raita, salan, 2 drinks",603,combo,meal_combo,Biryani,False,True,"[""biryani"", ""accompaniment"", ""accompaniment"", ""salan"", ""soft_drink"", ""soft_drink""]",False,True,51.9,13,0.39,"{""breakfast"": 0.12, ""lunch"": 0.39, ""dinner"": 0.83, ""late_night"": 0.12}"
I01871,R0094,Biryani Combo,"Chicken biryani, raita, salan, drink",292,combo,meal_combo,Biryani,False,True,"[""biryani"", ""accompaniment"", ""salan"", ""soft_drink""]",False,True,36.8,17,0.92,"{""breakfast"": 0.19, ""lunch"": 0.86, ""dinner"": 0.79, ""late_night"": 0.5}"
I01872,R0095,Paneer Butter Masala,Cottage cheese in rich tomato gravy,227,main,curry,North Indian,True,False,[],False,True,43.6,19,0.62,"{""breakfast"": 0.18, ""lunch"": 0.76, ""dinner"": 0.87, ""late_night"": 0.3}"
I01873,R0095,Butter Chicken,Tender chicken in creamy tomato gravy,252,main,curry,North Indian,False,False,[],False,True,17.4,23,0.11,"{""breakfast"": 0.22, ""lunch"": 0.41, ""dinner"": 0.5, ""late_night"": 0.25}"
I01874,R0095,Chicken Tikka Masala,Grilled chicken in spiced masala,283,main,curry,North Indian,False,False,[],False,True,25.6,28,0.91,"{""breakfast"": 0.28, ""lunch"": 0.34, ""dinner"": 0.33, ""late_night"": 0.38}"
I01875,R0095,Dal Makhani,Slow-cooked black lentils,249,main,curry,North Indian,True,False,[],False,True,17.9,13,0.61,"{""breakfast"": 0.06, ""lunch"": 0.42, ""dinner"": 0.5, ""late_night"": 0.2}"
I01876,R0095,Chole Masala,Spiced chickpea curry,217,main,curry,North Indian,True,False,[],False,True,35.5,18,0.9,"{""breakfast"": 0.27, ""lunch"": 1.0, ""dinner"": 0.42, ""late_night"": 0.14}"
I01877,R0095,Rajma Masala,Kidney beans in thick gravy,158,main,curry,North Indian,True,False,[],False,True,26.4,7,0.92,"{""breakfast"": 0.19, ""lunch"": 0.75, ""dinner"": 0.49, ""late_night"": 0.18}"
I01878,R0095,Palak Paneer,Paneer in spinach gravy,258,main,curry,North Indian,True,False,[],False,True,38.7,17,0.75,"{""breakfast"": 0.11, ""lunch"": 0.7, ""dinner"": 0.31, ""late_night"": 0.34}"
I01879,R0095,Kadai Chicken,Chicken with capsicum and spices,257,main,curry,North Indian,False,False,[],False,False,20.8,18,0.92,"{""breakfast"": 0.01, ""lunch"": 0.75, ""dinner"": 0.51, ""late_night"": 0.32}"
I01880,R0095,Mutton Rogan Josh,Slow-cooked mutton Kashmiri style,433,main,curry,North Indian,False,False,[],False,False,36.9,22,0.96,"{""breakfast"": 0.36, ""lunch"": 0.39, ""dinner"": 0.52, ""late_night"": 0.22}"
I01881,R0095,Malai Kofta,Paneer balls in creamy gravy,270,main,curry,North Indian,True,False,[],False,True,44.3,25,0.23,"{""breakfast"": 0.08, ""lunch"": 0.82, ""dinner"": 0.4, ""late_night"": 0.21}"
I01882,R0095,Mixed Veg Curry,Seasonal vegetables in spiced gravy,188,main,curry,North Indian,True,False,[],False,True,40.1,17,0.64,"{""breakfast"": 0.34, ""lunch"": 0.91, ""dinner"": 0.72, ""late_night"": 0.56}"
I01883,R0095,Shahi Paneer,Paneer in creamy cashew gravy,271,main,curry,North Indian,True,False,[],False,True,25.3,33,0.25,"{""breakfast"": 0.23, ""lunch"": 0.93, ""dinner"": 0.86, ""late_night"": 0.58}"
I01884,R0095,Missi Roti,Gram flour spiced flatbread,46,bread,roti,North Indian,True,False,[],False,True,11.3,20,0.27,"{""breakfast"": 0.1, ""lunch"": 0.39, ""dinner"": 0.8, ""late_night"": 0.28}"
I01885,R0095,Garlic Naan,Naan with garlic and coriander,60,bread,naan,North Indian,True,False,[],False,True,23.5,20,0.9,"{""breakfast"": 0.2, ""lunch"": 0.9, ""dinner"": 0.47, ""late_night"": 0.19}"
I01886,R0095,Laccha Paratha,Layered flaky flatbread,74,bread,paratha,North Indian,True,False,[],False,True,45.3,13,0.92,"{""breakfast"": 0.39, ""lunch"": 0.55, ""dinner"": 0.56, ""late_night"": 0.59}"
I01887,R0095,Tandoori Roti,Whole wheat bread from tandoor,46,bread,roti,North Indian,True,False,[],False,True,36.4,15,0.23,"{""breakfast"": 0.22, ""lunch"": 0.77, ""dinner"": 0.96, ""late_night"": 0.52}"
I01888,R0095,Butter Roti,Soft roti brushed with butter,39,bread,roti,North Indian,True,False,[],False,True,43.6,20,0.78,"{""breakfast"": 0.13, ""lunch"": 0.81, ""dinner"": 0.46, ""late_night"": 0.31}"
I01889,R0095,Jeera Rice,Cumin-tempered basmati rice,120,rice,rice,North Indian,True,False,[],False,True,11.4,15,0.73,"{""breakfast"": 0.05, ""lunch"": 0.65, ""dinner"": 0.63, ""late_night"": 0.17}"
I01890,R0095,Veg Pulao,Rice with mixed vegetables,204,rice,rice,North Indian,True,False,[],False,True,54.5,14,0.19,"{""breakfast"": 0.06, ""lunch"": 0.92, ""dinner"": 0.38, ""late_night"": 0.15}"
I01891,R0095,Roasted Papad,Crispy roasted lentil wafer,34,side,accompaniment,North Indian,True,False,[],False,True,41.3,15,0.59,"{""breakfast"": 0.08, ""lunch"": 0.75, ""dinner"": 0.73, ""late_night"": 0.5}"
I01892,R0095,Boondi Raita,Yogurt with crispy boondi,75,side,accompaniment,North Indian,True,False,[],False,True,5.0,41,0.42,"{""breakfast"": 0.2, ""lunch"": 0.71, ""dinner"": 0.99, ""late_night"": 0.39}"
I01893,R0095,Mixed Pickle,Spiced mango and lime pickle,28,side,accompaniment,North Indian,True,False,[],False,True,53.5,22,0.9,"{""breakfast"": 0.13, ""lunch"": 0.66, ""dinner"": 0.85, ""late_night"": 0.23}"
I01894,R0095,Onion Rings,Sliced onions with lemon,36,side,accompaniment,North Indian,True,False,[],False,False,42.5,24,0.32,"{""breakfast"": 0.36, ""lunch"": 0.37, ""dinner"": 0.8, ""late_night"": 0.21}"
I01895,R0095,Water Bottle 1L,Packaged drinking water,29,beverage,water,North Indian,True,False,[],True,True,47.9,10,0.41,"{""breakfast"": 0.25, ""lunch"": 0.47, ""dinner"": 0.51, ""late_night"": 0.45}"
I01896,R0095,Coca Cola 300ml,Chilled cola,42,beverage,soft_drink,North Indian,True,False,[],False,True,45.2,19,0.76,"{""breakfast"": 0.31, ""lunch"": 0.84, ""dinner"": 1.0, ""late_night"": 0.14}"
I01897,R0095,Sweet Lassi,Chilled sweetened yogurt drink,98,beverage,lassi,North Indian,True,False,[],False,True,51.1,18,0.27,"{""breakfast"": 0.33, ""lunch"": 0.73, ""dinner"": 0.37, ""late_night"": 0.55}"
I01898,R0095,Masala Chaas,Spiced buttermilk with cumin,50,beverage,buttermilk,North Indian,True,False,[],False,True,15.7,27,0.48,"{""breakfast"": 0.21, ""lunch"": 0.79, ""dinner"": 0.79, ""late_night"": 0.28}"
I01899,R0095,Kheer,Creamy rice pudding with nuts,91,dessert,indian_sweet,North Indian,True,False,[],False,True,37.1,21,0.57,"{""breakfast"": 0.35, ""lunch"": 0.31, ""dinner"": 0.8, ""late_night"": 0.25}"
I01900,R0095,Gajar Ka Halwa,Warm carrot pudding with ghee,87,dessert,indian_sweet,North Indian,True,False,[],False,True,17.0,20,0.37,"{""breakfast"": 0.05, ""lunch"": 0.88, ""dinner"": 0.77, ""late_night"": 0.1}"
I01901,R0095,Tandoori Chicken Half,Half chicken roasted in tandoor,318,appetizer,tandoori,North Indian,False,False,[],False,True,12.0,34,0.68,"{""breakfast"": 0.39, ""lunch"": 0.43, ""dinner"": 0.74, ""late_night"": 0.19}"
I01902,R0095,Paneer Tikka (6 Pcs),Grilled marinated paneer cubes,205,appetizer,tikka,North Indian,True,False,[],False,True,44.1,21,0.39,"{""breakfast"": 0.16, ""lunch"": 0.41, ""dinner"": 0.73, ""late_night"": 0.4}"
I01903,R0095,Seekh Kebab (4 Pcs),Minced mutton skewers,243,appetizer,kebab,North Indian,False,False,[],False,True,65.0,16,0.9,"{""breakfast"": 0.27, ""lunch"": 0.44, ""dinner"": 0.52, ""late_night"": 0.49}"
I01904,R0095,Chicken Tikka (6 Pcs),Grilled marinated chicken,219,appetizer,tikka,North Indian,False,False,[],False,True,24.0,30,0.99,"{""breakfast"": 0.36, ""lunch"": 0.95, ""dinner"": 0.43, ""late_night"": 0.52}"
I01905,R0095,North Indian Thali Non-Veg,"Chicken curry, dal, rice, 2 naan, raita, sweet",346,combo,thali,North Indian,False,True,"[""curry"", ""curry"", ""rice"", ""naan"", ""naan"", ""accompaniment"", ""indian_sweet""]",False,True,59.5,28,0.9,"{""breakfast"": 0.03, ""lunch"": 0.63, ""dinner"": 0.84, ""late_night"": 0.13}"
